id,dataset,task,embedder,model,hyperparams,library_hash,cv_metric_name,cv_metric,test_metric_name,test_metric,key
2580,CYP2C9_Veith,classification,GraphMVP_AM-sum,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",-451016573953646671,roc_auc,0.8114998893047707,roc_auc,0.8221736117127264,CYP2C9_Veith_GraphMVP_AM-sum_rf
2581,CYP2C9_Veith,classification,GraphMVP_AM-max,knn,"{""clf__n_neighbors"": 9}",-4219692788895365072,roc_auc,0.787570803914079,roc_auc,0.8089715923857829,CYP2C9_Veith_GraphMVP_AM-max_knn
2582,CYP2C9_Veith,classification,GraphMVP_CP-mean,ridge,"{""clf__C"": 0.5994842503189408, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",5112967501865665435,roc_auc,0.7306986780732802,roc_auc,0.7273388830696289,CYP2C9_Veith_GraphMVP_CP-mean_ridge
2583,CYP2C9_Veith,classification,GraphMVP_CP-mean,knn,"{""clf__n_neighbors"": 9}",5112967501865665435,roc_auc,0.760467765866254,roc_auc,0.7609661109054681,CYP2C9_Veith_GraphMVP_CP-mean_knn
2584,CYP2D6_Substrate_CarbonMangels,classification,GraphMVP_CP-mean,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",6916030006060517429,roc_auc,0.7783282658055798,roc_auc,0.8274772497472194,CYP2D6_Substrate_CarbonMangels_GraphMVP_CP-mean_rf
2585,CYP2C9_Veith,classification,GraphMVP_AM-mean,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",-1360305633521212986,roc_auc,0.8091856487691661,roc_auc,0.8137367786852324,CYP2C9_Veith_GraphMVP_AM-mean_rf
2586,CYP2D6_Substrate_CarbonMangels,classification,GraphMVP_AM-max,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",6605703210326495482,roc_auc,0.7585488014707615,roc_auc,0.8009352881698685,CYP2D6_Substrate_CarbonMangels_GraphMVP_AM-max_rf
2587,CYP2D6_Substrate_CarbonMangels,classification,GraphMVP_CP-mean,ridge,"{""clf__C"": 0.0035938136638046254, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",6916030006060517429,roc_auc,0.7548849003386209,roc_auc,0.8254550050556118,CYP2D6_Substrate_CarbonMangels_GraphMVP_CP-mean_ridge
2588,CYP2D6_Substrate_CarbonMangels,classification,GraphMVP_CP-mean,knn,"{""clf__n_neighbors"": 9}",6916030006060517429,roc_auc,0.7385284331518451,roc_auc,0.7661779575328616,CYP2D6_Substrate_CarbonMangels_GraphMVP_CP-mean_knn
2589,CYP2D6_Substrate_CarbonMangels,classification,GraphMVP_AM-max,ridge,"{""clf__C"": 0.0035938136638046254, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",6605703210326495482,roc_auc,0.7377515497206967,roc_auc,0.798407482305359,CYP2D6_Substrate_CarbonMangels_GraphMVP_AM-max_ridge
2590,CYP2D6_Substrate_CarbonMangels,classification,GraphMVP_AM-max,knn,"{""clf__n_neighbors"": 9}",6605703210326495482,roc_auc,0.7276815274864277,roc_auc,0.7492416582406471,CYP2D6_Substrate_CarbonMangels_GraphMVP_AM-max_knn
2591,CYP2D6_Substrate_CarbonMangels,classification,GraphMVP_AM-sum,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",6125081507403538693,roc_auc,0.7727114023302771,roc_auc,0.7711071789686552,CYP2D6_Substrate_CarbonMangels_GraphMVP_AM-sum_rf
2592,CYP2D6_Substrate_CarbonMangels,classification,GraphMVP_AM-sum,ridge,"{""clf__C"": 0.001, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",6125081507403538693,roc_auc,0.7382062130247249,roc_auc,0.7885490394337715,CYP2D6_Substrate_CarbonMangels_GraphMVP_AM-sum_ridge
2593,CYP2D6_Substrate_CarbonMangels,classification,GraphMVP_AM-sum,knn,"{""clf__n_neighbors"": 7}",6125081507403538693,roc_auc,0.7355804283435863,roc_auc,0.7355915065722952,CYP2D6_Substrate_CarbonMangels_GraphMVP_AM-sum_knn
2594,CYP2C9_Veith,classification,GraphMVP_AM-sum,ridge,"{""clf__C"": 0.5994842503189408, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-451016573953646671,roc_auc,0.7694288198900023,roc_auc,0.764602710812535,CYP2C9_Veith_GraphMVP_AM-sum_ridge
2595,CYP2C9_Veith,classification,GraphMVP_AM-sum,knn,"{""clf__n_neighbors"": 9}",-451016573953646671,roc_auc,0.7790314523661734,roc_auc,0.8123479007348019,CYP2C9_Veith_GraphMVP_AM-sum_knn
2596,CYP2C9_Veith,classification,GraphMVP_AM-mean,ridge,"{""clf__C"": 2.1544346900318834, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-1360305633521212986,roc_auc,0.7333215611552442,roc_auc,0.7426539500523733,CYP2C9_Veith_GraphMVP_AM-mean_ridge
2597,CYP2C9_Veith,classification,GraphMVP_AM-mean,knn,"{""clf__n_neighbors"": 9}",-1360305633521212986,roc_auc,0.763382262800733,roc_auc,0.7967815992376333,CYP2C9_Veith_GraphMVP_AM-mean_knn
2598,CYP2D6_Substrate_CarbonMangels,classification,GraphMVP_AM-mean,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",1607700706579373711,roc_auc,0.7695471044382115,roc_auc,0.7769211324570273,CYP2D6_Substrate_CarbonMangels_GraphMVP_AM-mean_rf
2599,CYP2D6_Substrate_CarbonMangels,classification,GraphMVP_AM-mean,ridge,"{""clf__C"": 0.0035938136638046254, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",1607700706579373711,roc_auc,0.7408317030821568,roc_auc,0.7948685540950455,CYP2D6_Substrate_CarbonMangels_GraphMVP_AM-mean_ridge
2600,CYP2D6_Substrate_CarbonMangels,classification,GraphMVP_AM-mean,knn,"{""clf__n_neighbors"": 5}",1607700706579373711,roc_auc,0.7250119420809076,roc_auc,0.7100606673407481,CYP2D6_Substrate_CarbonMangels_GraphMVP_AM-mean_knn
2601,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_CP-max,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",-2978084693723170960,roc_auc,0.6990918885036532,roc_auc,0.6392405063291141,CYP3A4_Substrate_CarbonMangels_GraphMVP_CP-max_rf
2602,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_CP-max,ridge,"{""clf__C"": 0.001, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-2978084693723170960,roc_auc,0.6683811286752463,roc_auc,0.5519891500904159,CYP3A4_Substrate_CarbonMangels_GraphMVP_CP-max_ridge
2603,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_CP-max,knn,"{""clf__n_neighbors"": 5}",-2978084693723170960,roc_auc,0.6891829738888561,roc_auc,0.6778933092224231,CYP3A4_Substrate_CarbonMangels_GraphMVP_CP-max_knn
2604,CYP2D6_Veith,classification,GraphMVP_CP-mean,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",6916030006060517429,roc_auc,0.794371886492265,roc_auc,0.8205226307533382,CYP2D6_Veith_GraphMVP_CP-mean_rf
2605,CYP2D6_Veith,classification,GraphMVP_CP-max,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",5177056644857777461,roc_auc,0.806097520187327,roc_auc,0.8281027517167855,CYP2D6_Veith_GraphMVP_CP-max_rf
2606,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_CP-sum,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 10, ""clf__n_estimators"": 500}",1607700706579373711,roc_auc,0.6902088107970461,roc_auc,0.5976491862567812,CYP3A4_Substrate_CarbonMangels_GraphMVP_CP-sum_rf
2607,CYP2D6_Veith,classification,GraphMVP_AM-max,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",6605703210326495482,roc_auc,0.7946077914701428,roc_auc,0.7948734785211811,CYP2D6_Veith_GraphMVP_AM-max_rf
2608,CYP2D6_Veith,classification,GraphMVP_CP-sum,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",-192142741112598506,roc_auc,0.7989444252751212,roc_auc,0.8292055685788708,CYP2D6_Veith_GraphMVP_CP-sum_rf
2609,CYP2D6_Veith,classification,GraphMVP_CP-max,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",5177056644857777461,roc_auc,0.7909370876782746,roc_auc,0.7870606957724837,CYP2D6_Veith_GraphMVP_CP-max_ridge
2610,CYP2D6_Veith,classification,GraphMVP_AM-sum,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 8, ""clf__n_estimators"": 500}",6125081507403538693,roc_auc,0.8023799670669387,roc_auc,0.8062444355056361,CYP2D6_Veith_GraphMVP_AM-sum_rf
2611,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_CP-sum,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",1607700706579373711,roc_auc,0.6799925564631447,roc_auc,0.5721066907775768,CYP3A4_Substrate_CarbonMangels_GraphMVP_CP-sum_ridge
2612,CYP2D6_Veith,classification,GraphMVP_CP-max,knn,"{""clf__n_neighbors"": 9}",5177056644857777461,roc_auc,0.7720684590480603,roc_auc,0.7961510502352986,CYP2D6_Veith_GraphMVP_CP-max_knn
2613,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_CP-sum,knn,"{""clf__n_neighbors"": 9}",1607700706579373711,roc_auc,0.6738812168223933,roc_auc,0.6289556962025317,CYP3A4_Substrate_CarbonMangels_GraphMVP_CP-sum_knn
2614,CYP2D6_Veith,classification,GraphMVP_AM-max,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",6605703210326495482,roc_auc,0.777408353980422,roc_auc,0.7880047855944096,CYP2D6_Veith_GraphMVP_AM-max_ridge
2615,CYP2D6_Veith,classification,GraphMVP_AM-max,knn,"{""clf__n_neighbors"": 9}",6605703210326495482,roc_auc,0.742233273498939,roc_auc,0.7598857992552754,CYP2D6_Veith_GraphMVP_AM-max_knn
2616,CYP2D6_Veith,classification,GraphMVP_AM-mean,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",-4723266784674102414,roc_auc,0.7957028670860586,roc_auc,0.7869381605655853,CYP2D6_Veith_GraphMVP_AM-mean_rf
2617,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_CP-mean,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",-2978084693723170960,roc_auc,0.6536247086247087,roc_auc,0.5999095840867992,CYP3A4_Substrate_CarbonMangels_GraphMVP_CP-mean_rf
2618,CYP2D6_Veith,classification,GraphMVP_CP-mean,ridge,"{""clf__C"": 0.5994842503189408, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",6916030006060517429,roc_auc,0.7901381877655237,roc_auc,0.813691680738396,CYP2D6_Veith_GraphMVP_CP-mean_ridge
2619,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_CP-mean,ridge,"{""clf__C"": 0.0035938136638046254, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-2978084693723170960,roc_auc,0.6428442146089204,roc_auc,0.5956148282097649,CYP3A4_Substrate_CarbonMangels_GraphMVP_CP-mean_ridge
2620,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_CP-mean,knn,"{""clf__n_neighbors"": 9}",-2978084693723170960,roc_auc,0.6316603984251044,roc_auc,0.6012658227848101,CYP3A4_Substrate_CarbonMangels_GraphMVP_CP-mean_knn
2621,CYP2D6_Veith,classification,GraphMVP_CP-mean,knn,"{""clf__n_neighbors"": 9}",6916030006060517429,roc_auc,0.7678131318909391,roc_auc,0.789950872171479,CYP2D6_Veith_GraphMVP_CP-mean_knn
2622,CYP2D6_Veith,classification,GraphMVP_CP-sum,ridge,"{""clf__C"": 0.5994842503189408, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-192142741112598506,roc_auc,0.7925508322687296,roc_auc,0.819870143702259,CYP2D6_Veith_GraphMVP_CP-sum_ridge
2623,CYP2D6_Veith,classification,GraphMVP_AM-sum,ridge,"{""clf__C"": 2.1544346900318834, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",6125081507403538693,roc_auc,0.7967358795908572,roc_auc,0.8141539021517594,CYP2D6_Veith_GraphMVP_AM-sum_ridge
2624,CYP2D6_Veith,classification,GraphMVP_CP-sum,knn,"{""clf__n_neighbors"": 9}",-192142741112598506,roc_auc,0.7744274875798414,roc_auc,0.7939154289921402,CYP2D6_Veith_GraphMVP_CP-sum_knn
2625,CYP2D6_Veith,classification,GraphMVP_AM-sum,knn,"{""clf__n_neighbors"": 9}",6125081507403538693,roc_auc,0.7521342861716513,roc_auc,0.7649226683928447,CYP2D6_Veith_GraphMVP_AM-sum_knn
2626,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_AM-max,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",5177056644857777461,roc_auc,0.6820447689565337,roc_auc,0.6626356238698011,CYP3A4_Substrate_CarbonMangels_GraphMVP_AM-max_rf
2627,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_AM-sum,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",1607700706579373711,roc_auc,0.6186960098724805,roc_auc,0.628616636528029,CYP3A4_Substrate_CarbonMangels_GraphMVP_AM-sum_rf
2628,CYP2D6_Veith,classification,GraphMVP_AM-mean,ridge,"{""clf__C"": 2.1544346900318834, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-4723266784674102414,roc_auc,0.7895022404075653,roc_auc,0.8053355034645926,CYP2D6_Veith_GraphMVP_AM-mean_ridge
2629,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_AM-max,ridge,"{""clf__C"": 0.0035938136638046254, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",5177056644857777461,roc_auc,0.6434641828759475,roc_auc,0.5797920433996383,CYP3A4_Substrate_CarbonMangels_GraphMVP_AM-max_ridge
2630,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_AM-max,knn,"{""clf__n_neighbors"": 7}",5177056644857777461,roc_auc,0.659032389179448,roc_auc,0.6207052441229657,CYP3A4_Substrate_CarbonMangels_GraphMVP_AM-max_knn
2631,CYP2D6_Veith,classification,GraphMVP_AM-mean,knn,"{""clf__n_neighbors"": 9}",-4723266784674102414,roc_auc,0.7503949887931578,roc_auc,0.74551764145061,CYP2D6_Veith_GraphMVP_AM-mean_knn
2632,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_AM-sum,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",1607700706579373711,roc_auc,0.6371428571428572,roc_auc,0.5637432188065099,CYP3A4_Substrate_CarbonMangels_GraphMVP_AM-sum_ridge
2633,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_AM-sum,knn,"{""clf__n_neighbors"": 9}",1607700706579373711,roc_auc,0.6187480166891932,roc_auc,0.5745931283905967,CYP3A4_Substrate_CarbonMangels_GraphMVP_AM-sum_knn
2634,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_AM-mean,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",8437730511825848730,roc_auc,0.6383597285067873,roc_auc,0.6486211573236889,CYP3A4_Substrate_CarbonMangels_GraphMVP_AM-mean_rf
2635,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_AM-mean,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",8437730511825848730,roc_auc,0.6065880198233139,roc_auc,0.5666817359855335,CYP3A4_Substrate_CarbonMangels_GraphMVP_AM-mean_ridge
2636,DILI,classification,GraphMVP_CP-max,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",1607700706579373711,roc_auc,0.8369227313825652,roc_auc,0.9021739130434783,DILI_GraphMVP_CP-max_rf
2637,CYP3A4_Substrate_CarbonMangels,classification,GraphMVP_AM-mean,knn,"{""clf__n_neighbors"": 7}",8437730511825848730,roc_auc,0.6053476915241621,roc_auc,0.6009267631103075,CYP3A4_Substrate_CarbonMangels_GraphMVP_AM-mean_knn
2638,DILI,classification,GraphMVP_CP-max,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",1607700706579373711,roc_auc,0.8234986744682035,roc_auc,0.861304347826087,DILI_GraphMVP_CP-max_ridge
2639,DILI,classification,GraphMVP_CP-max,knn,"{""clf__n_neighbors"": 9}",1607700706579373711,roc_auc,0.757640620590759,roc_auc,0.8182608695652174,DILI_GraphMVP_CP-max_knn
2640,DILI,classification,GraphMVP_CP-sum,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",8437730511825848730,roc_auc,0.8149868598622062,roc_auc,0.8804347826086957,DILI_GraphMVP_CP-sum_rf
2641,DILI,classification,GraphMVP_CP-sum,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",8437730511825848730,roc_auc,0.8069847175110333,roc_auc,0.8652173913043478,DILI_GraphMVP_CP-sum_ridge
2642,DILI,classification,GraphMVP_CP-sum,knn,"{""clf__n_neighbors"": 9}",8437730511825848730,roc_auc,0.7780542421816661,roc_auc,0.8160869565217391,DILI_GraphMVP_CP-sum_knn
2643,CYP3A4_Veith,classification,GraphMVP_CP-max,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",-2978084693723170960,roc_auc,0.8369817814229281,roc_auc,0.831473004264065,CYP3A4_Veith_GraphMVP_CP-max_rf
2644,DILI,classification,GraphMVP_CP-mean,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",1607700706579373711,roc_auc,0.8190508482059728,roc_auc,0.878695652173913,DILI_GraphMVP_CP-mean_rf
2645,CYP3A4_Veith,classification,GraphMVP_CP-max,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",-2978084693723170960,roc_auc,0.8111840686437122,roc_auc,0.793276256698052,CYP3A4_Veith_GraphMVP_CP-max_ridge
2646,CYP3A4_Veith,classification,GraphMVP_AM-sum,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",5177056644857777461,roc_auc,0.8116997820660338,roc_auc,0.7883468907024697,CYP3A4_Veith_GraphMVP_AM-sum_rf
2647,CYP3A4_Veith,classification,GraphMVP_AM-max,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",592991674193271157,roc_auc,0.8263336952074422,roc_auc,0.8182247075545355,CYP3A4_Veith_GraphMVP_AM-max_rf
2648,DILI,classification,GraphMVP_CP-mean,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",1607700706579373711,roc_auc,0.7753972276132941,roc_auc,0.8526086956521739,DILI_GraphMVP_CP-mean_ridge
2649,DILI,classification,GraphMVP_CP-mean,knn,"{""clf__n_neighbors"": 9}",1607700706579373711,roc_auc,0.7609513786106583,roc_auc,0.8117391304347826,DILI_GraphMVP_CP-mean_knn
2650,CYP3A4_Veith,classification,GraphMVP_CP-max,knn,"{""clf__n_neighbors"": 9}",-2978084693723170960,roc_auc,0.8025540079638092,roc_auc,0.8111422889821629,CYP3A4_Veith_GraphMVP_CP-max_knn
2651,CYP3A4_Veith,classification,GraphMVP_CP-sum,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",3907954653317654300,roc_auc,0.8181735160942332,roc_auc,0.8089051562489573,CYP3A4_Veith_GraphMVP_CP-sum_rf
2652,CYP3A4_Veith,classification,GraphMVP_CP-mean,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",-192142741112598506,roc_auc,0.8032097153103864,roc_auc,0.7911926036154466,CYP3A4_Veith_GraphMVP_CP-mean_rf
2653,CYP3A4_Veith,classification,GraphMVP_AM-max,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",592991674193271157,roc_auc,0.8061702251973811,roc_auc,0.7851645235124152,CYP3A4_Veith_GraphMVP_AM-max_ridge
2654,CYP3A4_Veith,classification,GraphMVP_AM-max,knn,"{""clf__n_neighbors"": 9}",592991674193271157,roc_auc,0.7799656458465554,roc_auc,0.7739918722515464,CYP3A4_Veith_GraphMVP_AM-max_knn
2655,DILI,classification,GraphMVP_AM-max,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 4, ""clf__n_estimators"": 500}",8437730511825848730,roc_auc,0.8061718334571519,roc_auc,0.8560869565217392,DILI_GraphMVP_AM-max_rf
2656,CYP3A4_Veith,classification,GraphMVP_AM-mean,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 6, ""clf__n_estimators"": 500}",-4723266784674102414,roc_auc,0.8031385107079059,roc_auc,0.7781765282903035,CYP3A4_Veith_GraphMVP_AM-mean_rf
2657,DILI,classification,GraphMVP_AM-max,ridge,"{""clf__C"": 0.04641588833612777, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",8437730511825848730,roc_auc,0.833661884769918,roc_auc,0.8917391304347826,DILI_GraphMVP_AM-max_ridge
2658,DILI,classification,GraphMVP_AM-max,knn,"{""clf__n_neighbors"": 9}",8437730511825848730,roc_auc,0.769771732098602,roc_auc,0.7947826086956522,DILI_GraphMVP_AM-max_knn
2659,DILI,classification,GraphMVP_AM-sum,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",1607700706579373711,roc_auc,0.8418131854419943,roc_auc,0.8608695652173912,DILI_GraphMVP_AM-sum_rf
2660,DILI,classification,GraphMVP_AM-sum,ridge,"{""clf__C"": 0.012915496650148826, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",1607700706579373711,roc_auc,0.8213041082847177,roc_auc,0.8847826086956522,DILI_GraphMVP_AM-sum_ridge
2661,DILI,classification,GraphMVP_AM-sum,knn,"{""clf__n_neighbors"": 9}",1607700706579373711,roc_auc,0.8011556890365753,roc_auc,0.8219565217391305,DILI_GraphMVP_AM-sum_knn
2662,DILI,classification,GraphMVP_AM-mean,rf,"{""clf__criterion"": ""entropy"", ""clf__min_samples_split"": 2, ""clf__n_estimators"": 500}",4312620400242564682,roc_auc,0.8356442314891069,roc_auc,0.8545652173913044,DILI_GraphMVP_AM-mean_rf
2663,CYP3A4_Veith,classification,GraphMVP_AM-sum,ridge,"{""clf__C"": 0.5994842503189408, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",5177056644857777461,roc_auc,0.7979716459898237,roc_auc,0.7828529865138097,CYP3A4_Veith_GraphMVP_AM-sum_ridge
2664,DILI,classification,GraphMVP_AM-mean,ridge,"{""clf__C"": 0.16681005372000593, ""clf__max_iter"": 5000, ""clf__penalty"": ""l2"", ""clf__solver"": ""lbfgs""}",4312620400242564682,roc_auc,0.8092787225751215,roc_auc,0.8717391304347826,DILI_GraphMVP_AM-mean_ridge
